,m_gene,m_metabolites,m_reaction,m_subsystem,u_uniprot_acc
1306,LPL,"['arachd_c', 'mag_hs_16_0_c', 'dag_hs_16_0_20_4_c', 'h_c', 'h2o_c']",LPS2_16_0_20_4,platelet metabolism,P06858
1307,LPL,"['arachd_c', 'mag_hs_16_0_c', 'dag_hs_16_0_20_4_c', 'h_c', 'h2o_c']",LPS2_16_0_20_4,platelet metabolism,O75608
1308,LPL,"['mag_hs_16_0_c', 'lnlc_c', 'dag_hs_16_0_18_2_c', 'h_c', 'h2o_c']",LPS2_16_0_18_2,platelet metabolism,P06858
1309,LPL,"['mag_hs_16_0_c', 'lnlc_c', 'dag_hs_16_0_18_2_c', 'h_c', 'h2o_c']",LPS2_16_0_18_2,platelet metabolism,O75608
1310,LPL,"['dag_hs_16_0_18_1_c', 'mag_hs_16_0_c', 'ocdcea_c', 'h_c', 'h2o_c']",LPS2_16_0_18_1,platelet metabolism,P06858
1311,LPL,"['dag_hs_16_0_18_1_c', 'mag_hs_16_0_c', 'ocdcea_c', 'h_c', 'h2o_c']",LPS2_16_0_18_1,platelet metabolism,O75608
1312,LPL,"['arachd_c', 'h2o_c', 'dag_hs_20_4_20_4_c', 'h_c', 'mag_hs_20_4_c']",LPS2_20_4_20_4,platelet metabolism,P06858
1313,LPL,"['arachd_c', 'h2o_c', 'dag_hs_20_4_20_4_c', 'h_c', 'mag_hs_20_4_c']",LPS2_20_4_20_4,platelet metabolism,O75608
1314,LPL,"['dag_hs_18_2_20_4_c', 'mag_hs_18_2_c', 'arachd_c', 'h_c', 'h2o_c']",LPS2_18_2_20_4,platelet metabolism,P06858
1315,LPL,"['dag_hs_18_2_20_4_c', 'mag_hs_18_2_c', 'arachd_c', 'h_c', 'h2o_c']",LPS2_18_2_20_4,platelet metabolism,O75608
1316,LPL,"['mag_hs_16_0_c', 'ocdca_c', 'dag_hs_16_0_18_0_c', 'h_c', 'h2o_c']",LPS2_16_0_18_0,platelet metabolism,P06858
1317,LPL,"['mag_hs_16_0_c', 'ocdca_c', 'dag_hs_16_0_18_0_c', 'h_c', 'h2o_c']",LPS2_16_0_18_0,platelet metabolism,O75608
1318,LPL,"['mag_hs_16_0_c', 'dag_hs_16_0_16_0_c', 'hdca_c', 'h_c', 'h2o_c']",LPS2_16_0_16_0,platelet metabolism,P06858
1319,LPL,"['mag_hs_16_0_c', 'dag_hs_16_0_16_0_c', 'hdca_c', 'h_c', 'h2o_c']",LPS2_16_0_16_0,platelet metabolism,O75608
1320,DGKD,"['pa_hs_18_2_18_2_c', 'adp_c', 'atp_c', 'h_c', 'dag_hs_18_2_18_2_c']",DAGK_hs_18_2_18_2,platelet metabolism,Q16760
1321,DGKD,"['h_c', 'atp_c', 'dag_hs_18_1_20_4_c', 'pa_hs_18_1_20_4_c', 'adp_c']",DAGK_hs_18_1_20_4,platelet metabolism,Q16760
1322,DGKD,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_1_18_2_c', 'pa_hs_18_1_18_2_c']",DAGK_hs_18_1_18_2,platelet metabolism,Q16760
1323,DGKD,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_1_18_1_c', 'pa_hs_18_1_18_1_c']",DAGK_hs_18_1_18_1,platelet metabolism,Q16760
1324,DGKD,"['atp_c', 'h_c', 'adp_c', 'pa_hs_18_0_20_4_c', 'dag_hs_18_0_20_4_c']",DAGK_hs_18_0_20_4,platelet metabolism,Q16760
1325,DGKD,"['h_c', 'atp_c', 'pa_hs_18_0_18_2_c', 'dag_hs_18_0_18_2_c', 'adp_c']",DAGK_hs_18_0_18_2,platelet metabolism,Q16760
1326,DGKD,"['h_c', 'atp_c', 'dag_hs_18_0_18_1_c', 'pa_hs_18_0_18_1_c', 'adp_c']",DAGK_hs_18_0_18_1,platelet metabolism,Q16760
1327,DGKD,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_0_18_0_c', 'pa_hs_18_0_18_0_c']",DAGK_hs_18_0_18_0,platelet metabolism,Q16760
1328,DGKD,"['atp_c', 'pa_hs_16_0_20_4_c', 'adp_c', 'dag_hs_16_0_20_4_c', 'h_c']",DAGK_hs_16_0_20_4,platelet metabolism,Q16760
1329,DGKD,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_18_2_c', 'dag_hs_16_0_18_2_c']",DAGK_hs_16_0_18_2,platelet metabolism,Q16760
1330,DGKD,"['atp_c', 'dag_hs_16_0_18_1_c', 'adp_c', 'pa_hs_16_0_18_1_c', 'h_c']",DAGK_hs_16_0_18_1,platelet metabolism,Q16760
1331,DGKD,"['atp_c', 'h_c', 'adp_c', 'dag_hs_20_4_20_4_c', 'pa_hs_20_4_20_4_c']",DAGK_hs_20_4_20_4,platelet metabolism,Q16760
1332,DGKD,"['dag_hs_18_2_20_4_c', 'pa_hs_18_2_20_4_c', 'atp_c', 'h_c', 'adp_c']",DAGK_hs_18_2_20_4,platelet metabolism,Q16760
1333,DGKD,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_18_0_c', 'dag_hs_16_0_18_0_c']",DAGK_hs_16_0_18_0,platelet metabolism,Q16760
1334,DGKD,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_16_0_c', 'dag_hs_16_0_16_0_c']",DAGK_hs_16_0_16_0,platelet metabolism,Q16760
1335,DGKZ,"['pa_hs_18_2_18_2_c', 'adp_c', 'atp_c', 'h_c', 'dag_hs_18_2_18_2_c']",DAGK_hs_18_2_18_2,platelet metabolism,Q13574
1336,DGKZ,"['h_c', 'atp_c', 'dag_hs_18_1_20_4_c', 'pa_hs_18_1_20_4_c', 'adp_c']",DAGK_hs_18_1_20_4,platelet metabolism,Q13574
1337,DGKZ,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_1_18_2_c', 'pa_hs_18_1_18_2_c']",DAGK_hs_18_1_18_2,platelet metabolism,Q13574
1338,DGKZ,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_1_18_1_c', 'pa_hs_18_1_18_1_c']",DAGK_hs_18_1_18_1,platelet metabolism,Q13574
1339,DGKZ,"['atp_c', 'h_c', 'adp_c', 'pa_hs_18_0_20_4_c', 'dag_hs_18_0_20_4_c']",DAGK_hs_18_0_20_4,platelet metabolism,Q13574
1340,DGKZ,"['h_c', 'atp_c', 'pa_hs_18_0_18_2_c', 'dag_hs_18_0_18_2_c', 'adp_c']",DAGK_hs_18_0_18_2,platelet metabolism,Q13574
1341,DGKZ,"['h_c', 'atp_c', 'dag_hs_18_0_18_1_c', 'pa_hs_18_0_18_1_c', 'adp_c']",DAGK_hs_18_0_18_1,platelet metabolism,Q13574
1342,DGKZ,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_0_18_0_c', 'pa_hs_18_0_18_0_c']",DAGK_hs_18_0_18_0,platelet metabolism,Q13574
1343,DGKZ,"['atp_c', 'pa_hs_16_0_20_4_c', 'adp_c', 'dag_hs_16_0_20_4_c', 'h_c']",DAGK_hs_16_0_20_4,platelet metabolism,Q13574
1344,DGKZ,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_18_2_c', 'dag_hs_16_0_18_2_c']",DAGK_hs_16_0_18_2,platelet metabolism,Q13574
1345,DGKZ,"['atp_c', 'dag_hs_16_0_18_1_c', 'adp_c', 'pa_hs_16_0_18_1_c', 'h_c']",DAGK_hs_16_0_18_1,platelet metabolism,Q13574
1346,DGKZ,"['atp_c', 'h_c', 'adp_c', 'dag_hs_20_4_20_4_c', 'pa_hs_20_4_20_4_c']",DAGK_hs_20_4_20_4,platelet metabolism,Q13574
1347,DGKZ,"['dag_hs_18_2_20_4_c', 'pa_hs_18_2_20_4_c', 'atp_c', 'h_c', 'adp_c']",DAGK_hs_18_2_20_4,platelet metabolism,Q13574
1348,DGKZ,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_18_0_c', 'dag_hs_16_0_18_0_c']",DAGK_hs_16_0_18_0,platelet metabolism,Q13574
1349,DGKZ,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_16_0_c', 'dag_hs_16_0_16_0_c']",DAGK_hs_16_0_16_0,platelet metabolism,Q13574
1350,DGKQ,"['pa_hs_18_2_18_2_c', 'adp_c', 'atp_c', 'h_c', 'dag_hs_18_2_18_2_c']",DAGK_hs_18_2_18_2,platelet metabolism,P52824
1351,DGKQ,"['h_c', 'atp_c', 'dag_hs_18_1_20_4_c', 'pa_hs_18_1_20_4_c', 'adp_c']",DAGK_hs_18_1_20_4,platelet metabolism,P52824
1352,DGKQ,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_1_18_2_c', 'pa_hs_18_1_18_2_c']",DAGK_hs_18_1_18_2,platelet metabolism,P52824
1353,DGKQ,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_1_18_1_c', 'pa_hs_18_1_18_1_c']",DAGK_hs_18_1_18_1,platelet metabolism,P52824
1354,DGKQ,"['atp_c', 'h_c', 'adp_c', 'pa_hs_18_0_20_4_c', 'dag_hs_18_0_20_4_c']",DAGK_hs_18_0_20_4,platelet metabolism,P52824
1355,DGKQ,"['h_c', 'atp_c', 'pa_hs_18_0_18_2_c', 'dag_hs_18_0_18_2_c', 'adp_c']",DAGK_hs_18_0_18_2,platelet metabolism,P52824
1356,DGKQ,"['h_c', 'atp_c', 'dag_hs_18_0_18_1_c', 'pa_hs_18_0_18_1_c', 'adp_c']",DAGK_hs_18_0_18_1,platelet metabolism,P52824
1357,DGKQ,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_0_18_0_c', 'pa_hs_18_0_18_0_c']",DAGK_hs_18_0_18_0,platelet metabolism,P52824
1358,DGKQ,"['atp_c', 'pa_hs_16_0_20_4_c', 'adp_c', 'dag_hs_16_0_20_4_c', 'h_c']",DAGK_hs_16_0_20_4,platelet metabolism,P52824
1359,DGKQ,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_18_2_c', 'dag_hs_16_0_18_2_c']",DAGK_hs_16_0_18_2,platelet metabolism,P52824
1360,DGKQ,"['atp_c', 'dag_hs_16_0_18_1_c', 'adp_c', 'pa_hs_16_0_18_1_c', 'h_c']",DAGK_hs_16_0_18_1,platelet metabolism,P52824
1361,DGKQ,"['atp_c', 'h_c', 'adp_c', 'dag_hs_20_4_20_4_c', 'pa_hs_20_4_20_4_c']",DAGK_hs_20_4_20_4,platelet metabolism,P52824
1362,DGKQ,"['dag_hs_18_2_20_4_c', 'pa_hs_18_2_20_4_c', 'atp_c', 'h_c', 'adp_c']",DAGK_hs_18_2_20_4,platelet metabolism,P52824
1363,DGKQ,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_18_0_c', 'dag_hs_16_0_18_0_c']",DAGK_hs_16_0_18_0,platelet metabolism,P52824
1364,DGKQ,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_16_0_c', 'dag_hs_16_0_16_0_c']",DAGK_hs_16_0_16_0,platelet metabolism,P52824
1365,DGKH,"['pa_hs_18_2_18_2_c', 'adp_c', 'atp_c', 'h_c', 'dag_hs_18_2_18_2_c']",DAGK_hs_18_2_18_2,platelet metabolism,Q86XP1
1366,DGKH,"['h_c', 'atp_c', 'dag_hs_18_1_20_4_c', 'pa_hs_18_1_20_4_c', 'adp_c']",DAGK_hs_18_1_20_4,platelet metabolism,Q86XP1
1367,DGKH,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_1_18_2_c', 'pa_hs_18_1_18_2_c']",DAGK_hs_18_1_18_2,platelet metabolism,Q86XP1
1368,DGKH,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_1_18_1_c', 'pa_hs_18_1_18_1_c']",DAGK_hs_18_1_18_1,platelet metabolism,Q86XP1
1369,DGKH,"['atp_c', 'h_c', 'adp_c', 'pa_hs_18_0_20_4_c', 'dag_hs_18_0_20_4_c']",DAGK_hs_18_0_20_4,platelet metabolism,Q86XP1
1370,DGKH,"['h_c', 'atp_c', 'pa_hs_18_0_18_2_c', 'dag_hs_18_0_18_2_c', 'adp_c']",DAGK_hs_18_0_18_2,platelet metabolism,Q86XP1
1371,DGKH,"['h_c', 'atp_c', 'dag_hs_18_0_18_1_c', 'pa_hs_18_0_18_1_c', 'adp_c']",DAGK_hs_18_0_18_1,platelet metabolism,Q86XP1
1372,DGKH,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_0_18_0_c', 'pa_hs_18_0_18_0_c']",DAGK_hs_18_0_18_0,platelet metabolism,Q86XP1
1373,DGKH,"['atp_c', 'pa_hs_16_0_20_4_c', 'adp_c', 'dag_hs_16_0_20_4_c', 'h_c']",DAGK_hs_16_0_20_4,platelet metabolism,Q86XP1
1374,DGKH,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_18_2_c', 'dag_hs_16_0_18_2_c']",DAGK_hs_16_0_18_2,platelet metabolism,Q86XP1
1375,DGKH,"['atp_c', 'dag_hs_16_0_18_1_c', 'adp_c', 'pa_hs_16_0_18_1_c', 'h_c']",DAGK_hs_16_0_18_1,platelet metabolism,Q86XP1
1376,DGKH,"['atp_c', 'h_c', 'adp_c', 'dag_hs_20_4_20_4_c', 'pa_hs_20_4_20_4_c']",DAGK_hs_20_4_20_4,platelet metabolism,Q86XP1
1377,DGKH,"['dag_hs_18_2_20_4_c', 'pa_hs_18_2_20_4_c', 'atp_c', 'h_c', 'adp_c']",DAGK_hs_18_2_20_4,platelet metabolism,Q86XP1
1378,DGKH,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_18_0_c', 'dag_hs_16_0_18_0_c']",DAGK_hs_16_0_18_0,platelet metabolism,Q86XP1
1379,DGKH,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_16_0_c', 'dag_hs_16_0_16_0_c']",DAGK_hs_16_0_16_0,platelet metabolism,Q86XP1
1380,DGKI,"['pa_hs_18_2_18_2_c', 'adp_c', 'atp_c', 'h_c', 'dag_hs_18_2_18_2_c']",DAGK_hs_18_2_18_2,platelet metabolism,O75912
1381,DGKI,"['h_c', 'atp_c', 'dag_hs_18_1_20_4_c', 'pa_hs_18_1_20_4_c', 'adp_c']",DAGK_hs_18_1_20_4,platelet metabolism,O75912
1382,DGKI,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_1_18_2_c', 'pa_hs_18_1_18_2_c']",DAGK_hs_18_1_18_2,platelet metabolism,O75912
1383,DGKI,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_1_18_1_c', 'pa_hs_18_1_18_1_c']",DAGK_hs_18_1_18_1,platelet metabolism,O75912
1384,DGKI,"['atp_c', 'h_c', 'adp_c', 'pa_hs_18_0_20_4_c', 'dag_hs_18_0_20_4_c']",DAGK_hs_18_0_20_4,platelet metabolism,O75912
1385,DGKI,"['h_c', 'atp_c', 'pa_hs_18_0_18_2_c', 'dag_hs_18_0_18_2_c', 'adp_c']",DAGK_hs_18_0_18_2,platelet metabolism,O75912
1386,DGKI,"['h_c', 'atp_c', 'dag_hs_18_0_18_1_c', 'pa_hs_18_0_18_1_c', 'adp_c']",DAGK_hs_18_0_18_1,platelet metabolism,O75912
1387,DGKI,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_0_18_0_c', 'pa_hs_18_0_18_0_c']",DAGK_hs_18_0_18_0,platelet metabolism,O75912
1388,DGKI,"['atp_c', 'pa_hs_16_0_20_4_c', 'adp_c', 'dag_hs_16_0_20_4_c', 'h_c']",DAGK_hs_16_0_20_4,platelet metabolism,O75912
1389,DGKI,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_18_2_c', 'dag_hs_16_0_18_2_c']",DAGK_hs_16_0_18_2,platelet metabolism,O75912
1390,DGKI,"['atp_c', 'dag_hs_16_0_18_1_c', 'adp_c', 'pa_hs_16_0_18_1_c', 'h_c']",DAGK_hs_16_0_18_1,platelet metabolism,O75912
1391,DGKI,"['atp_c', 'h_c', 'adp_c', 'dag_hs_20_4_20_4_c', 'pa_hs_20_4_20_4_c']",DAGK_hs_20_4_20_4,platelet metabolism,O75912
1392,DGKI,"['dag_hs_18_2_20_4_c', 'pa_hs_18_2_20_4_c', 'atp_c', 'h_c', 'adp_c']",DAGK_hs_18_2_20_4,platelet metabolism,O75912
1393,DGKI,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_18_0_c', 'dag_hs_16_0_18_0_c']",DAGK_hs_16_0_18_0,platelet metabolism,O75912
1394,DGKI,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_16_0_c', 'dag_hs_16_0_16_0_c']",DAGK_hs_16_0_16_0,platelet metabolism,O75912
1395,DGKB,"['pa_hs_18_2_18_2_c', 'adp_c', 'atp_c', 'h_c', 'dag_hs_18_2_18_2_c']",DAGK_hs_18_2_18_2,platelet metabolism,Q9Y6T7
1396,DGKB,"['h_c', 'atp_c', 'dag_hs_18_1_20_4_c', 'pa_hs_18_1_20_4_c', 'adp_c']",DAGK_hs_18_1_20_4,platelet metabolism,Q9Y6T7
1397,DGKB,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_1_18_2_c', 'pa_hs_18_1_18_2_c']",DAGK_hs_18_1_18_2,platelet metabolism,Q9Y6T7
1398,DGKB,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_1_18_1_c', 'pa_hs_18_1_18_1_c']",DAGK_hs_18_1_18_1,platelet metabolism,Q9Y6T7
1399,DGKB,"['atp_c', 'h_c', 'adp_c', 'pa_hs_18_0_20_4_c', 'dag_hs_18_0_20_4_c']",DAGK_hs_18_0_20_4,platelet metabolism,Q9Y6T7
1400,DGKB,"['h_c', 'atp_c', 'pa_hs_18_0_18_2_c', 'dag_hs_18_0_18_2_c', 'adp_c']",DAGK_hs_18_0_18_2,platelet metabolism,Q9Y6T7
1401,DGKB,"['h_c', 'atp_c', 'dag_hs_18_0_18_1_c', 'pa_hs_18_0_18_1_c', 'adp_c']",DAGK_hs_18_0_18_1,platelet metabolism,Q9Y6T7
1402,DGKB,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_0_18_0_c', 'pa_hs_18_0_18_0_c']",DAGK_hs_18_0_18_0,platelet metabolism,Q9Y6T7
1403,DGKB,"['atp_c', 'pa_hs_16_0_20_4_c', 'adp_c', 'dag_hs_16_0_20_4_c', 'h_c']",DAGK_hs_16_0_20_4,platelet metabolism,Q9Y6T7
1404,DGKB,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_18_2_c', 'dag_hs_16_0_18_2_c']",DAGK_hs_16_0_18_2,platelet metabolism,Q9Y6T7
1405,DGKB,"['atp_c', 'dag_hs_16_0_18_1_c', 'adp_c', 'pa_hs_16_0_18_1_c', 'h_c']",DAGK_hs_16_0_18_1,platelet metabolism,Q9Y6T7
1406,DGKB,"['atp_c', 'h_c', 'adp_c', 'dag_hs_20_4_20_4_c', 'pa_hs_20_4_20_4_c']",DAGK_hs_20_4_20_4,platelet metabolism,Q9Y6T7
1407,DGKB,"['dag_hs_18_2_20_4_c', 'pa_hs_18_2_20_4_c', 'atp_c', 'h_c', 'adp_c']",DAGK_hs_18_2_20_4,platelet metabolism,Q9Y6T7
1408,DGKB,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_18_0_c', 'dag_hs_16_0_18_0_c']",DAGK_hs_16_0_18_0,platelet metabolism,Q9Y6T7
1409,DGKB,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_16_0_c', 'dag_hs_16_0_16_0_c']",DAGK_hs_16_0_16_0,platelet metabolism,Q9Y6T7
1410,DGKA,"['pa_hs_18_2_18_2_c', 'adp_c', 'atp_c', 'h_c', 'dag_hs_18_2_18_2_c']",DAGK_hs_18_2_18_2,platelet metabolism,P23743
1411,DGKA,"['h_c', 'atp_c', 'dag_hs_18_1_20_4_c', 'pa_hs_18_1_20_4_c', 'adp_c']",DAGK_hs_18_1_20_4,platelet metabolism,P23743
1412,DGKA,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_1_18_2_c', 'pa_hs_18_1_18_2_c']",DAGK_hs_18_1_18_2,platelet metabolism,P23743
1413,DGKA,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_1_18_1_c', 'pa_hs_18_1_18_1_c']",DAGK_hs_18_1_18_1,platelet metabolism,P23743
1414,DGKA,"['atp_c', 'h_c', 'adp_c', 'pa_hs_18_0_20_4_c', 'dag_hs_18_0_20_4_c']",DAGK_hs_18_0_20_4,platelet metabolism,P23743
1415,DGKA,"['h_c', 'atp_c', 'pa_hs_18_0_18_2_c', 'dag_hs_18_0_18_2_c', 'adp_c']",DAGK_hs_18_0_18_2,platelet metabolism,P23743
1416,DGKA,"['h_c', 'atp_c', 'dag_hs_18_0_18_1_c', 'pa_hs_18_0_18_1_c', 'adp_c']",DAGK_hs_18_0_18_1,platelet metabolism,P23743
1417,DGKA,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_0_18_0_c', 'pa_hs_18_0_18_0_c']",DAGK_hs_18_0_18_0,platelet metabolism,P23743
1418,DGKA,"['atp_c', 'pa_hs_16_0_20_4_c', 'adp_c', 'dag_hs_16_0_20_4_c', 'h_c']",DAGK_hs_16_0_20_4,platelet metabolism,P23743
1419,DGKA,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_18_2_c', 'dag_hs_16_0_18_2_c']",DAGK_hs_16_0_18_2,platelet metabolism,P23743
1420,DGKA,"['atp_c', 'dag_hs_16_0_18_1_c', 'adp_c', 'pa_hs_16_0_18_1_c', 'h_c']",DAGK_hs_16_0_18_1,platelet metabolism,P23743
1421,DGKA,"['atp_c', 'h_c', 'adp_c', 'dag_hs_20_4_20_4_c', 'pa_hs_20_4_20_4_c']",DAGK_hs_20_4_20_4,platelet metabolism,P23743
1422,DGKA,"['dag_hs_18_2_20_4_c', 'pa_hs_18_2_20_4_c', 'atp_c', 'h_c', 'adp_c']",DAGK_hs_18_2_20_4,platelet metabolism,P23743
1423,DGKA,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_18_0_c', 'dag_hs_16_0_18_0_c']",DAGK_hs_16_0_18_0,platelet metabolism,P23743
1424,DGKA,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_16_0_c', 'dag_hs_16_0_16_0_c']",DAGK_hs_16_0_16_0,platelet metabolism,P23743
1425,DGKG,"['pa_hs_18_2_18_2_c', 'adp_c', 'atp_c', 'h_c', 'dag_hs_18_2_18_2_c']",DAGK_hs_18_2_18_2,platelet metabolism,P49619
1426,DGKG,"['h_c', 'atp_c', 'dag_hs_18_1_20_4_c', 'pa_hs_18_1_20_4_c', 'adp_c']",DAGK_hs_18_1_20_4,platelet metabolism,P49619
1427,DGKG,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_1_18_2_c', 'pa_hs_18_1_18_2_c']",DAGK_hs_18_1_18_2,platelet metabolism,P49619
1428,DGKG,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_1_18_1_c', 'pa_hs_18_1_18_1_c']",DAGK_hs_18_1_18_1,platelet metabolism,P49619
1429,DGKG,"['atp_c', 'h_c', 'adp_c', 'pa_hs_18_0_20_4_c', 'dag_hs_18_0_20_4_c']",DAGK_hs_18_0_20_4,platelet metabolism,P49619
1430,DGKG,"['h_c', 'atp_c', 'pa_hs_18_0_18_2_c', 'dag_hs_18_0_18_2_c', 'adp_c']",DAGK_hs_18_0_18_2,platelet metabolism,P49619
1431,DGKG,"['h_c', 'atp_c', 'dag_hs_18_0_18_1_c', 'pa_hs_18_0_18_1_c', 'adp_c']",DAGK_hs_18_0_18_1,platelet metabolism,P49619
1432,DGKG,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_0_18_0_c', 'pa_hs_18_0_18_0_c']",DAGK_hs_18_0_18_0,platelet metabolism,P49619
1433,DGKG,"['atp_c', 'pa_hs_16_0_20_4_c', 'adp_c', 'dag_hs_16_0_20_4_c', 'h_c']",DAGK_hs_16_0_20_4,platelet metabolism,P49619
1434,DGKG,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_18_2_c', 'dag_hs_16_0_18_2_c']",DAGK_hs_16_0_18_2,platelet metabolism,P49619
1435,DGKG,"['atp_c', 'dag_hs_16_0_18_1_c', 'adp_c', 'pa_hs_16_0_18_1_c', 'h_c']",DAGK_hs_16_0_18_1,platelet metabolism,P49619
1436,DGKG,"['atp_c', 'h_c', 'adp_c', 'dag_hs_20_4_20_4_c', 'pa_hs_20_4_20_4_c']",DAGK_hs_20_4_20_4,platelet metabolism,P49619
1437,DGKG,"['dag_hs_18_2_20_4_c', 'pa_hs_18_2_20_4_c', 'atp_c', 'h_c', 'adp_c']",DAGK_hs_18_2_20_4,platelet metabolism,P49619
1438,DGKG,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_18_0_c', 'dag_hs_16_0_18_0_c']",DAGK_hs_16_0_18_0,platelet metabolism,P49619
1439,DGKG,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_16_0_c', 'dag_hs_16_0_16_0_c']",DAGK_hs_16_0_16_0,platelet metabolism,P49619
1440,DGKE,"['pa_hs_18_2_18_2_c', 'adp_c', 'atp_c', 'h_c', 'dag_hs_18_2_18_2_c']",DAGK_hs_18_2_18_2,platelet metabolism,P52429
1441,DGKE,"['h_c', 'atp_c', 'dag_hs_18_1_20_4_c', 'pa_hs_18_1_20_4_c', 'adp_c']",DAGK_hs_18_1_20_4,platelet metabolism,P52429
1442,DGKE,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_1_18_2_c', 'pa_hs_18_1_18_2_c']",DAGK_hs_18_1_18_2,platelet metabolism,P52429
1443,DGKE,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_1_18_1_c', 'pa_hs_18_1_18_1_c']",DAGK_hs_18_1_18_1,platelet metabolism,P52429
1444,DGKE,"['atp_c', 'h_c', 'adp_c', 'pa_hs_18_0_20_4_c', 'dag_hs_18_0_20_4_c']",DAGK_hs_18_0_20_4,platelet metabolism,P52429
1445,DGKE,"['h_c', 'atp_c', 'pa_hs_18_0_18_2_c', 'dag_hs_18_0_18_2_c', 'adp_c']",DAGK_hs_18_0_18_2,platelet metabolism,P52429
1446,DGKE,"['h_c', 'atp_c', 'dag_hs_18_0_18_1_c', 'pa_hs_18_0_18_1_c', 'adp_c']",DAGK_hs_18_0_18_1,platelet metabolism,P52429
1447,DGKE,"['atp_c', 'h_c', 'adp_c', 'dag_hs_18_0_18_0_c', 'pa_hs_18_0_18_0_c']",DAGK_hs_18_0_18_0,platelet metabolism,P52429
1448,DGKE,"['atp_c', 'pa_hs_16_0_20_4_c', 'adp_c', 'dag_hs_16_0_20_4_c', 'h_c']",DAGK_hs_16_0_20_4,platelet metabolism,P52429
1449,DGKE,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_18_2_c', 'dag_hs_16_0_18_2_c']",DAGK_hs_16_0_18_2,platelet metabolism,P52429
1450,DGKE,"['atp_c', 'dag_hs_16_0_18_1_c', 'adp_c', 'pa_hs_16_0_18_1_c', 'h_c']",DAGK_hs_16_0_18_1,platelet metabolism,P52429
1451,DGKE,"['atp_c', 'h_c', 'adp_c', 'dag_hs_20_4_20_4_c', 'pa_hs_20_4_20_4_c']",DAGK_hs_20_4_20_4,platelet metabolism,P52429
1452,DGKE,"['dag_hs_18_2_20_4_c', 'pa_hs_18_2_20_4_c', 'atp_c', 'h_c', 'adp_c']",DAGK_hs_18_2_20_4,platelet metabolism,P52429
1453,DGKE,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_18_0_c', 'dag_hs_16_0_18_0_c']",DAGK_hs_16_0_18_0,platelet metabolism,P52429
1454,DGKE,"['h_c', 'atp_c', 'adp_c', 'pa_hs_16_0_16_0_c', 'dag_hs_16_0_16_0_c']",DAGK_hs_16_0_16_0,platelet metabolism,P52429
